trial;Selection.History;Pedigree;CID;SID;GID;INTRID;TID;ENT;Folio;Specific.Name;Name.Abbreviation;Cross.Year;Cross.Location;Cross.Country;Cross.Organization;Cross.Program;FAO.In.trust;Selection.Year;Selection.Location;Selection.Country;Name.Country;Name.Year;genotyped
SA1;-0BGD;UP301/SUJATA;2565;3;16170;BW22065;5428;1;NA;KANCHAN;;0;NA;;;BW;Y;0;BGD [BANGLADESH];BANGLADESH;BANGLADESH;1983;TRUE
SA1;CM88533-73M-0Y-0M-9Y-0M;F6.74/BUN//SIS/3/YR/PAM;8640;87;449286;BW22066;5428;2;NA;;;0;NA;MEXICO;CM;BW;Y;0;M [TOLUCA, EDO DE MEX];MEXICO;;0;TRUE
SA1;CM82533-08TOPM-15Y-025H-0SY-2M-0Y;FCH3/SNI//NKT;8456;11;62427;BW22067;5428;3;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM88144-13Y-0M-0Y-4M-0Y;LIRA/TAN;8631;17;345692;BW22068;5428;4;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;;LOCAL CHECK;61665;1;304660;;5428;5;NA;LOCAL CHECK;LOCCK;0;NA;MEXICO;;BW;Y;0;;;MEXICO;0;TRUE
SA1;CM85295-0101Y-2M-0Y-0M-1Y-0M;PFAU/SERI//BOW;9329;6;41372;BW22069;5428;6;NA;;;0;NA;MEXICO;CM;BW;Y;0;M [TOLUCA, EDO DE MEX];MEXICO;;0;TRUE
SA1;F30077-D-903Y-902D-0Y;BR12*3/3/JUP//PAR214*6/RL6043;22895;22;676088;BW22070;5428;7;NA;;;0;NA;;F;BW;Y;0;Y [YAQUI];MEXICO;;0;FALSE
SA1;;TIBA 63E//IN*2/KR/3/TOB/CNO67//OLN/4/KLRE.E/3/INIA66/BB//NAI60E;32934;1;754022;BW22071;5428;8;NA;[TEMPORALERA];;0;NA;;II;BW;Y;0;;;;0;FALSE
SA1;CM90690-17Y-0H-0Y-3M-0Y;LIRA//MYNA/VUL;8683;16;451760;BW22072;5428;9;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM33483-C-7M-1Y-0M-5B-0Y-0MEX;BB/GLL//CARP/3/PVN;7795;6;14103;BW22073;5428;10;NA;GALVEZ S 87;GALVEZ;0;NA;MEXICO;CM;BW;Y;0;MEX [MEXICO];MEXICO;MEXICO;1987;TRUE
SA1;CM90797-1Y-0M-0Y-4M-0Y;OR791432/VEE#3.2;23371;12;677968;BW22074;5428;11;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM90561-21Y-0M-0Y-2M-0Y;F6.74/BUN//SIS/3/LIRA;8668;22;222586;BW22075;5428;12;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM100657-AA-0B-0Y;OPATA*3/WULP;8789;18;455995;BW22076;5428;13;NA;;;0;NA;MEXICO;;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM8399;VCM//CNO67/7C/3/KAL/BB;7624;0;2457;BW22077;5428;14;NA;PAVON;PAVON;0;NA;MEXICO;CM;BW;Y;0;;;MEXICO;0;TRUE
SA1;CM90738-43Y-0H-0Y-1M-0Y;KITE/PGO;8568;191;445753;BW22078;5428;15;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;FALSE
SA1;CM90753-1Y-0M-0Y-1M-0Y;L15682/GEN;23372;5;678105;BW22079;5428;16;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM79922-11Y-025H-0SY-4M-0Y;VEE#8/5/VEE/4/KLTO//S12/J9281.67/3/MO/JUP;8451;7;88208;BW22080;5428;17;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM91575-7Y-0M-0Y-1M-0Y;BUC/FLK//MYNA/VUL;8703;14;88522;BW22081;5428;18;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM90734-20Y-0M-0Y-2M-0Y;KITE/GLEN;39361;29;4554587;BW22082;5428;19;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM93935-G-0M-0Y-0H-3Y-0B;IL-75-2264/4/CAR//KAL/BB/3/NAC/5/GAA;21264;52;222360;BW22083;5428;20;NA;;;0;NA;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA1;CM91575-24Y-0H-0Y-4M-0Y;BUC/FLK//MYNA/VUL;8703;107;453894;BW22084;5428;21;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM74849-2M-3Y-1M-1Y-1M-0Y;HER/SAP//VEE;7847;32;170040;BW22085;5428;22;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CRG57-E-2Y-2B-0Y;GEN*3/PVN;21616;26;82480;BW22086;5428;23;NA;;;0;NA;;CR;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM86346-6Y-0H-0SY-1M-0Y;ALD/PVN//GEN;9334;5;471368;BW22087;5428;24;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA1;CM40096-8M-7Y-0M-0AP-0JOR;W3918A/JUP;24762;29;684967;BW22088;5428;25;NA;NESSER;NESSER;0;NA;SYRIA;CM;BW;Y;0;JOR [JORDAN];JORDAN;JORDAN;1990;FALSE
SA1;CM66684-B-1M-6Y-1M-1Y-1M-1Y-0M-92Y-0M;4777*2//FKN/GB54/3/VEE#5/4/BUC/PVN;50799;43;897050;BW22089;5428;26;NA;;;0;NA;MEXICO;CM;BW;Y;0;M [TOLUCA, EDO DE MEX];MEXICO;;0;TRUE
SA1;CM88144-13Y-0M-0Y-5M-0Y;LIRA/TAN;8631;19;448527;BW22090;5428;27;NA;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;FALSE
SA1;CM84490-6M-0SY-0H-9Y-0M;PAT10/ALD//PAT72300/3/PVN/4/BOW;9317;7;80559;BW22091;5428;28;NA;;;0;NA;MEXICO;CM;BW;Y;0;M [TOLUCA, EDO DE MEX];MEXICO;;0;TRUE
SA1;CM94605-C-0M-0Y-0H-5Y-0B;GEN*2//BUC/FLK;21459;29;80496;BW22092;5428;29;NA;;;0;NA;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA1;CM77091-14Y-04M-06Y-3B-1Y-0B;MNV/VEE#5;8946;6;42274;BW22093;5428;30;NA;;;0;NA;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA2;;LOCAL CHECK;61665;1;304660;;6437;1;;LOCAL CHECK;LOCCK;0;NA;MEXICO;;BW;Y;0;;;MEXICO;0;TRUE
SA2;CM33483-C-7M-1Y-0M-5B-0Y-0MEX;BB/GLL//CARP/3/PVN;7795;6;14103;BW23020;6437;2;GRKB-SHU #3977;GALVEZ S 87;GALVEZ;0;NA;MEXICO;CM;BW;Y;0;MEX [MEXICO];MEXICO;MEXICO;1987;TRUE
SA2;CM62287-5M-1Y-1M-1Y-1M-0Y;BB//TOB/CNO67/3/HUAC/4/TI-R/3/BB/PL//SX;8041;6;41830;BW23021;6437;3;GRKB-SHU #3977;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA2;CM74849-2M-2Y-3M-2Y-0B-46M-0Y-0MEX;HER/SAP//VEE;7847;9;42174;BW23022;6437;4;GRKB-SHU #3977;CULIACAN T 89;CLC89;0;NA;MEXICO;CM;BW;Y;0;MEX [MEXICO];MEXICO;MEXICO;1989;TRUE
SA2;CM77091-14Y-04M-06Y-3B-1Y-0B;MNV/VEE#5;8946;6;42274;BW23023;6437;5;GRKB-SHU #3977;;;0;NA;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA2;CM82534-08TOPM-7Y-025H-0Y-12M-0Y;FCH3/TRT//VEE#9;8182;19;66369;BW23024;6437;6;GRKB-SHU #3977;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA2;CM84758-14Y-0H-0SY-2M-0Y;ANB/BUC;9319;5;88448;BW23025;6437;7;GRKB-SHU #3977;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA2;CM85294-043TOPY-1M-0Y-0M-7Y-0M;PFAU/BOW//VEE#9;21642;13;66925;BW23026;6437;8;GRKB-SHU #3977;;;0;NA;MEXICO;CM;BW;Y;0;M [TOLUCA, EDO DE MEX];MEXICO;;0;TRUE
SA2;CM85836-50Y-0M-0Y-3M-0Y;ND/VG9144//KAL/BB/3/YACO/4/VEE#5;8890;34;41948;BW23027;6437;9;GRKB-SHU #3977;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA2;CM85839-16Y-0M-0Y-4M-0Y;KEA/BUC//FCT;54408;22;88470;BW23028;6437;10;GRKB-SHU #3977;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA2;CM90555-19Y-0H-0Y-2Y-0B;BAU/OPATA;8564;303;88412;BW23029;6437;11;GRKB-SHU #3977;;;0;NA;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA2;CM90797-15M-0Y-0M-3Y-0B;OR791432/VEE#3.2;23371;119;88517;BW23030;6437;12;GRKB-SHU #3978;;;0;NA;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA2;CM92354-33M-0Y-0M-6Y-0B-0BGD;TURACO/CHIL;20570;301;88560;BW23031;6437;13;GRKB-SHU #3978;BAW898;BAW898;0;NA;MEXICO;CM;BW;Y;0;BGD [BANGLADESH];BANGLADESH;BANGLADESH;1996;TRUE
SA2;CM91575-7Y-0M-0Y-1M-0Y;BUC/FLK//MYNA/VUL;8703;14;88522;BW23032;6437;14;GRKB-SHU #3978;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA2;CM90738-6Y-0M-0Y-4M-0Y;KITE/PGO;8568;47;88509;BW23033;6437;15;GRKB-SHU #3978;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA2;CM92313-24Y-0H-0SY-2M-0RES;CNO79/PRL//CHIL;20569;606;88552;BW23034;6437;16;GRKB-SHU #3978;;;0;NA;MEXICO;CM;BW;Y;0;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM91575-7Y-0M-0Y-5M-0Y;BUC/FLK//MYNA/VUL;8703;22;88425;BW23035;6437;17;GRKB-SHU #3978;;;0;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA2;CM92354-31Y-0M-0Y-7M-0RES;TURACO/CHIL;20570;549;88568;BW23036;6437;18;GRKB-SHU #3978;;;0;NA;MEXICO;CM;BW;Y;1989;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM92354-62Y-0H-0SY-1M-0RES;TURACO/CHIL;20570;583;88404;BW23037;6437;19;GRKB-SHU #3978;;;0;NA;MEXICO;CM;BW;Y;0;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM92801-21Y-0M-0Y-10M-0RES;CHIL//ALD/PVN;19277;676;88584;BW23038;6437;20;GRKB-SHU #3978;;;0;NA;MEXICO;CM;BW;Y;1989;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM92803-25Y-0M-0Y-4M-0RES;CHIL/PRL;20646;287;88436;BW23039;6437;21;GRKB-SHU #3978;;;0;NA;MEXICO;CM;BW;Y;1989;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM92909-6M-0Y-0M-7Y-0B;PSN/BOW//SERI;21353;90;88442;BW23040;6437;22;GRKB-SHU #3979;;;0;NA;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA2;CM93677-32Y-0H-0SY-3M-0RES;TOB//HD832/BB/3/MON/4/BUC;20593;321;88598;BW23041;6437;23;GRKB-SHU #3979;;;0;NA;MEXICO;CM;BW;Y;0;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM94295-F-0M-0Y-0M-5Y-0B;PFAU/VEE#9//URES;21425;36;88623;BW23042;6437;24;GRKB-SHU #3979;;;0;NA;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA2;CM94699-3Y-0M-0Y-6M-0RES;BUC/CHRC//PRL/VEE#6;20562;14;88631;BW23043;6437;25;GRKB-SHU #3979;;;0;NA;MEXICO;CM;BW;Y;1989;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM94747-27Y-0H-0SY-4M-0RES;KAUZ//PRL/VEE#6;20581;83;88650;BW23044;6437;26;GRKB-SHU #3979;;;0;NA;MEXICO;CM;BW;Y;0;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM94747-12Y-0H-0SY-3M-0RES;KAUZ//PRL/VEE#6;20581;85;88639;BW23045;6437;27;GRKB-SHU #3979;;;0;NA;MEXICO;CM;BW;Y;0;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM94950-34Y-0M-0Y-3M-0RES;PIK/OPATA;20614;226;88658;BW23046;6437;28;GRKB-SHU #3979;;;0;NA;MEXICO;CM;BW;Y;1989;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM95439-63Y-0H-0SY-5M-0RES;BJY/COC//PRL/BOW;17361;224;88674;BW23047;6437;29;GRKB-SHU #3979;;;0;NA;MEXICO;CM;BW;Y;0;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM95439-52Y-0H-0SY-5M-0RES;BJY/COC//PRL/BOW;17361;230;88666;BW23048;6437;30;GRKB-SHU #3979;;;0;NA;MEXICO;CM;BW;Y;0;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM95560-67Y-0M-0Y-1M-0RES;CHIL/BOMB;20644;182;88682;BW23049;6437;31;GRKB-SHU #3979;;;0;NA;MEXICO;CM;BW;Y;1989;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM95981-75Y-0M-0Y-1M-0RES;GIM/LIRA;20199;297;88701;BW23050;6437;32;GRKB-SHU #3980;;;0;NA;MEXICO;CM;BW;Y;1989;RES [RESERVA];MEXICO;;0;TRUE
SA2;CM96818-I-0Y-0M-0Y-5M-0RES;URES/JUN//KAUZ;20894;54;88710;BW23051;6437;33;GRKB-SHU #3980;;;0;NA;MEXICO;CM;BW;Y;1989;RES [RESERVA];MEXICO;;0;TRUE
SA2;CMH83.2537-B-4B-1Y-2B-3Y-1B-0Y;AGA/5*TI//2*GEN;8216;14;88715;BW23052;6437;34;GRKB-SHU #3980;;;1983;NA;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA2;CMH85.394-C-1Y-5B-0B;RL6010/4*INIA66//5*GEN;25646;4;88719;BW23053;6437;35;GRKB-SHU #3980;;;1985;NA;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA2;TE82.0009-18Y-025H-0Y-4M-0Y;PRL/PVN;8235;16;97474;BW23054;6437;36;GRKB-SHU #3980;;;1982;NA;TURKEY;TE;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA3;;LOCAL CHECK;61665;1;304660;;6822;1;;LOCAL CHECK;LOCCK;0;;MEXICO;;BW;Y;0;;;MEXICO;0;TRUE
SA3;CM33203-M-8M-8Y-1M-1Y-1M-0Y-1T-2T-0ARG;AU//KAL/BB/3/WOP;7414;205;72533;BW24480;6822;2;GRKB-SHU #4090;PROINTA FEDERAL;PIFED;0;;MEXICO;CM;BW;Y;0;ARG [ARGENTINA];ARGENTINA;ARGENTINA;1989;TRUE
SA3;-0IND;PTZ/2*HD2204;95668;1;130092;BW24481;6822;3;GRKB-SHU #4090;HYBRID DELHI RAINFED 77;HDR77;0;;;;BW;Y;0;IND [INDIA];INDIA;INDIA;0;TRUE
SA3;CM40038-6M-4Y-2M-1Y-2M-1Y-0B-0MEX;BJY/JUP;7741;7;13396;BW24482;6822;4;GRKB-SHU #4090;OPATA M 85;OPATA;0;;MEXICO;CM;BW;Y;0;MEX [MEXICO];MEXICO;MEXICO;1985;TRUE
SA3;;GLL/AUSII61.157//CNO67/NO/3/KAL/BB;113564;0;126306;BW24483;6822;5;GRKB-SHU #4090;HI.1077;;0;;;;BW;Y;0;;;INDIA;0;TRUE
SA3;-1RWA-0ZAF;GAMTOOS (RWA);122505;-1;128843;BW24484;6822;6;GRKB-SHU #4090;GAMTOOS (RWA);;0;;;;BW;Y;0;;;SOUTH AFRICA;0;TRUE
SA3;CM90797-24Y-0H-0KCM-0B-0Y;OR791432/VEE#3.2;23371;5;143009;BW24485;6822;7;GRKB-SHU #4090;;;0;;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA3;CM97334-0M-14Y-030M-2Y-3Y-0M;F60314.76/MRL//CNO79/3/CMH73A.497/2*HER;19715;376;143017;BW24486;6822;8;GRKB-SHU #4090;;;0;;;CM;BW;Y;0;M [TOLUCA, EDO DE MEX];MEXICO;;0;TRUE
SA3;CMH83.2537-B-4B-1Y-2B-1Y-0B;AGA/5*TI//2*GEN;8216;9;85852;BW24487;6822;9;GRKB-SHU #4090;;;1983;;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA3;CM92066-J-0Y-0M-0Y-1M-0Y-0SY;BOW/NAC//VEE/3/BJY/COC;8626;42;144554;BW24488;6822;10;GRKB-SHU #4090;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM92803-91Y-0H-0SY-5M-0RES-0SY;CHIL/PRL;20646;506;270484;BW24489;6822;11;GRKB-SHU #4090;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM95439-54Y-0H-0SY-1M-0RES-0SY;BJY/COC//PRL/BOW;17361;372;222371;BW24490;6822;12;GRKB-SHU #4091;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM8399-D-4M-3Y-1M-1Y-1M-0Y-0MEX;VCM//CNO67/7C/3/KAL/BB;7624;7;2465;BW24491;6822;13;GRKB-SHU #4091;PAVON F 76;PVN;0;;MEXICO;CM;BW;Y;0;MEX [MEXICO];MEXICO;MEXICO;1976;TRUE
SA3;-0IND;DHARWAR DRY;95758;12;109278;BW24492;6822;14;GRKB-SHU #4091;;;0;;;;BW;Y;0;IND [INDIA];INDIA;;0;TRUE
SA3;CM40096-8M-7Y-0M-0AP-0JOR;W3918A/JUP;24762;29;684967;BW24493;6822;15;GRKB-SHU #4091;NESSER;NESSER;0;;SYRIA;CM;BW;Y;0;JOR [JORDAN];JORDAN;JORDAN;1990;FALSE
SA3;CM77091-14Y-04M-06Y-3B-1Y-0B;MNV/VEE#5;8946;6;42274;BW24494;6822;16;GRKB-SHU #4091;;;0;;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA3;CM82534-08TOPM-7Y-025H-0Y-11M-2Y-0M-0SY;FCH3/TRT//VEE#9;8182;34;271590;BW24495;6822;17;GRKB-SHU #4091;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM85294-043TOPY-1M-0Y-0M-7Y-0M-0SY;PFAU/BOW//VEE#9;21642;33;170077;BW24496;6822;18;GRKB-SHU #4091;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM85295-0101TOPY-2M-0Y-0M-1Y-0M;PFAU/SERI//BOW;9329;15;77500;BW24497;6822;19;GRKB-SHU #4091;;;0;;MEXICO;CM;BW;Y;0;M [TOLUCA, EDO DE MEX];MEXICO;;0;TRUE
SA3;CM87582-013M-2Y-0H-0SY-1M-0Y-0SY;SARA/THB//VEE;9337;17;471402;BW24498;6822;20;GRKB-SHU #4091;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM88500-58M-0Y-0M-10Y-0M;HD2206/HORK//BUC/BUL;21172;29;170023;BW24499;6822;21;GRKB-SHU #4091;;;0;;MEXICO;CM;BW;Y;0;M [TOLUCA, EDO DE MEX];MEXICO;;0;TRUE
SA3;CM88703-9Y-0H-0Y-4M-0Y-0SY;PFAU/VEE#9;8642;219;222478;BW24500;6822;22;GRKB-SHU #4092;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM90532-3Y-0M-0Y-1M-0Y;SARA//JUP/BJY;8664;10;222344;BW24501;6822;23;GRKB-SHU #4092;;;0;;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA3;CM90797-15M-0Y-0M-3Y-0B-0SY;OR791432/VEE#3.2;23371;136;144543;BW24502;6822;24;GRKB-SHU #4092;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM91575-7Y-0H-0Y-3M-0Y;BUC/FLK//MYNA/VUL;8703;92;88418;BW24503;6822;25;GRKB-SHU #4092;;;0;;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA3;CM92066-J-0Y-0M-0Y-4M-0Y-0MEX-0SY;BOW/NAC//VEE/3/BJY/COC;8626;44;144862;BW24504;6822;26;GRKB-SHU #4092;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM92313-19Y-0H-0SY-5M-0RES-0HUA;CNO79/PRL//CHIL;20569;835;144568;BW24505;6822;27;GRKB-SHU #4092;;;0;;MEXICO;CM;BW;Y;0;HUA [HUAMANTLA];MEXICO;;0;TRUE
SA3;CM92801-21Y-0M-0Y-9M-0RES-0SY;CHIL//ALD/PVN;19277;1093;144612;BW24506;6822;28;GRKB-SHU #4092;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM92803-25Y-0M-0Y-4M-0RES-0SY;CHIL/PRL;20646;504;144826;BW24507;6822;29;GRKB-SHU #4092;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM93687-30M-0Y-0M-3Y-0B-0HUA;CHIL/BUC;20573;1003;222567;BW24508;6822;30;GRKB-SHU #4092;;;0;;MEXICO;CM;BW;Y;0;HUA [HUAMANTLA];MEXICO;;0;TRUE
SA3;CM94295-F-0M-0Y-0M-5Y-0B;PFAU/VEE#9//URES;21425;36;88623;BW24509;6822;31;GRKB-SHU #4092;;;0;;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA3;CM94747-12Y-0H-0SY-3M-0RES;KAUZ//PRL/VEE#6;20581;85;88639;BW24510;6822;32;GRKB-SHU #4093;;;0;;MEXICO;CM;BW;Y;0;RES [RESERVA];MEXICO;;0;TRUE
SA3;CM94950-34Y-0M-0Y-1M-0RES;PIK/OPATA;20614;225;631700;BW24511;6822;33;GRKB-SHU #4093;;;0;;MEXICO;CM;BW;Y;1989;RES [RESERVA];MEXICO;;0;TRUE
SA3;CM95439-63Y-0H-0SY-5M-0RES-0SY;BJY/COC//PRL/BOW;17361;378;144638;BW24512;6822;34;GRKB-SHU #4093;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM95700-45Y-0M-0Y-3M-0RES-0Y;CHIL/WUH3;19811;1061;144656;BW24513;6822;35;GRKB-SHU #4093;;;0;;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA3;CM96817-C-0Y-0M-0Y-4M-0RES-0SY;URES//BUC/FLK/3/KAUZ;20892;48;640876;BW24514;6822;36;GRKB-SHU #4093;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA3;CM100587-E-0M-0Y-030M-8Y-1Y-0M-0MEX;WUH1/GLEN//TIA.2;19652;474;86005;BW24515;6822;37;GRKB-SHU #4093;ARIVECHI M 92;ARIV92;0;;MEXICO;CM;BW;Y;0;MEX [MEXICO];MEXICO;MEXICO;1992;TRUE
SA3;CMSW89Y00309-1Y-4M-1Y-0B;TJB368.251/BUC//OCI;38340;107;770319;BW24516;6822;38;GRKB-SHU #4093;;;1989;Y [YAQUI];MEXICO;CM;BW;Y;1991;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA3;CIGM81.51-26B-2Y-1B-2Y-1B-4Y-1B-0Y;INIA66/TH.DI//INIA66/3/GEN;9292;8;82710;BW24517;6822;39;GRKB-SHU #4093;;;1981;M [TOLUCA, EDO DE MEX];MEXICO;CI;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA3;CMH83.2551-A-2B-1Y-2B-0Y;RL6043/4*NAC;9370;5;85861;BW24518;6822;40;GRKB-SHU #4093;;;1983;;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA4;;LOCAL CHECK;61665;1;304660;NA;7509;1;NA;LOCAL CHECK;LOCCK;0;;MEXICO;;BW;Y;0;;;MEXICO;0;TRUE
SA4;CM77091-14Y-04M-06Y-3B-1Y-0B;MNV/VEE#5;8946;6;42274;NA;7509;2;NA;;;0;;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA4;-0IND;DHARWAR DRY;95758;12;109278;NA;7509;3;NA;;;0;;;;BW;Y;0;IND [INDIA];INDIA;;0;TRUE
SA4;CM92066-J-0Y-0M-0Y-4M-0Y-0MEX;BOW/NAC//VEE/3/BJY/COC;8626;465;447647;NA;7509;4;NA;BAVIACORA M 92;BAV92;0;;MEXICO;CM;BW;Y;0;MEX [MEXICO];MEXICO;MEXICO;1993;TRUE
SA4;CM40096-8M-7Y-0M-0AP-0JOR;W3918A/JUP;24762;29;684967;NA;7509;5;NA;NESSER;NESSER;0;;SYRIA;CM;BW;Y;0;JOR [JORDAN];JORDAN;JORDAN;1990;FALSE
SA4;CM74849-2M-3Y-1M-1Y-1M-0Y;HER/SAP//VEE;7847;32;170040;NA;7509;6;NA;;;0;;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA4;CM77694-A-1Y-02M-05Y-1B-1Y-0B;F60314.76/MRL//CNO79;8145;7;80512;NA;7509;7;NA;;;0;;MEXICO;CM;BW;Y;0;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA4;CM82534-08TOPM-7Y-025H-0Y-12M-0Y;FCH3/TRT//VEE#9;8182;19;66369;NA;7509;8;NA;;;0;;MEXICO;CM;BW;Y;0;Y [YAQUI];MEXICO;;0;TRUE
SA4;CM85294-043TOPY-1M-0Y-0M-7Y-0M-0SY;PFAU/BOW//VEE#9;21642;33;170077;NA;7509;9;NA;;;0;;MEXICO;CM;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
