trial,Selection.History,Pedigree,CID,SID,GID,INTRID,TID,ENT,Folio,Specific.Name,Name.Abbreviation,Cross.Year,Cross.Location,Cross.Country,Cross.Organization,Cross.Program,FAO.In.trust,Selection.Year,Selection.Location,Selection.Country,Name.Country,Name.Year,genotyped
ES1,CM36064-A-1M-1Y-0M,YR-R-B/TRF//RSK/TRM,7693,9,421213,NA,6860,1,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM34709-G-15M-3Y-0M,CLI//RQ/SOTY/3/SIS/PVN,7680,113,419903,NA,6860,2,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM5287-J-1Y-2M-2Y-3M-0Y-0MEX,TZPP/PL//7C,7401,9,3881,NA,6860,3,NA,NACOZARI F 76,NAC,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1976,TRUE
ES1,CM33027-F-3M-1Y-0M,KVZ/BUHO//KAL/BB,7691,10,13646,NA,6860,4,NA,VEERY #10,VEE#10,0,,MEXICO,CM,BW,Y,1983,"M [TOLUCA, EDO DE MEX]",MEXICO,MEXICO,1983,TRUE
ES1,CM31630-I-1Y-2M-5Y-0M,INIA66/7C//MAYA/3/PCI/TRM,7631,16,418846,NA,6860,5,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM31630-I-1Y-2M-4Y-0M,INIA66/7C//MAYA/3/PCI/TRM,7631,14,418852,NA,6860,6,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM39814-500M-502Y-0M,MAYA/3/KAL/BB//7C/NAD/4/HORK,7855,10,423804,NA,6860,7,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM38199-L-11Y-1M-1Y-0M,EMU/MRS//KAL/BB,7760,9,421963,NA,6860,8,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM37756-A-7Y-3M-1Y-0M,CNO67/SOTY//TOB/3/TOB*2/NAPO//INIA66/NAPO/4/MON,266848,4,2157142,NA,6860,9,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM37705-C-1Y-4M-0Y,BB/CNO67//INIA66/SOTY/3/SPRW/4/PVN,7811,28,422965,NA,6860,10,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES1,CM37614-B-14Y-4M-3Y-0M,JUP/ZP//COC,111680,22,1477928,NA,6860,11,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM34742-E-2M-8Y-2M-1Y-0M,BJY/GJO/4/MAI/3/BB//TOB/CNO67,7684,25,420055,NA,6860,12,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM9799-126M-1M-5Y-0M,D21563/AA//FGO,56343,13,4570,NA,6860,13,NA,YAVAROS 79,YAV79,0,,MEXICO,CM,DW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,MEXICO,1979,TRUE
ES1,CM34630-D-5M-2Y-3M-3Y-0M,GLL/CUC//KVZ/SX,7668,42,419372,NA,6860,14,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM34630-D-5M-2Y-1M-1Y-0M,GLL/CUC//KVZ/SX,7668,6,24314,NA,6860,15,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM34574-F-1M-5Y-1M-1Y-0M,BB/GLL//Y50E/3*KAL/3/LFN//HD832/BB,7161,34,413298,NA,6860,16,NA,,,0,,MEXICO,CM,BW,N,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM33483-H-3M-1Y-1M-3Y-0M,BB/GLL//CARP/3/PVN,7795,143,3830999,NA,6860,17,NA,,,0,,MEXICO,CM,BW,N,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,FALSE
ES1,CM33232-C-5M-1Y-10M-0Y,PJ62/FURY-KEN//WOP,7671,4,419410,NA,6860,18,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES1,,LOCAL CHECK,61665,1,304660,NA,6860,19,NA,LOCAL CHECK,LOCCK,0,,MEXICO,,BW,Y,0,,,MEXICO,0,TRUE
ES1,CM33027-F-12M-1Y-6M-0Y,KVZ/BUHO//KAL/BB,7691,18,13119,NA,6860,20,NA,GENARO T 81,GEN,0,,MEXICO,CM,BW,Y,1981,Y [YAQUI],MEXICO,MEXICO,1981,TRUE
ES1,CM33027-F-12M-1Y-4M-0Y,KVZ/BUHO//KAL/BB,7691,769,420679,NA,6860,21,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES1,CM31678-R-4Y-7M-1Y-2M-1Y-0B,BUCKY/MAYA/4/BB//HD832/ON/3/CNO67/PJ62,7027,152,412348,NA,6860,22,NA,,,0,,MEXICO,CM,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM8399-D-4M-3Y-1M-1Y-1M-0Y-0MEX,VCM//CNO67/7C/3/KAL/BB,7624,7,2465,NA,6860,23,NA,PAVON F 76,PVN,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1976,TRUE
ES1,CM31678-R-4Y-2M-15Y-2M-1Y-0B,BUCKY/MAYA/4/BB//HD832/ON/3/CNO67/PJ62,7027,138,412360,NA,6860,24,NA,,,0,,MEXICO,CM,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM31678-R-4Y-2M-15Y-0M,BUCKY/MAYA/4/BB//HD832/ON/3/CNO67/PJ62,7027,16,412444,NA,6860,25,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM31070-Y-1Y-3M-2Y-1M-2Y-0B,TLI/SLM//PCI,7435,6,416227,NA,6860,26,NA,,,0,,MEXICO,CM,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES1,CM30986-I-1Y-1M-1Y-1M-1Y-0B,KLEIN H686 F2600/SR//TOB/CNO67,7528,6,416773,NA,6860,27,NA,,,0,,MEXICO,CM,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES1,SWM4610-2Y-20M-1Y-0M-0MEX,CAR422/ANA,7842,4,13302,NA,6860,28,NA,TONICHI S 81,TONI,0,,,SW,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1981,TRUE
ES1,SWM4589-7Y-18M-1Y-0M,ND/WW//LEE/FN/3/N/4/TI-R,7580,7,418271,NA,6860,29,NA,,,0,"M [TOLUCA, EDO DE MEX]",MEXICO,SW,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES1,SWM4589-7Y-1M-3Y-0M,ND/WW//LEE/FN/3/N/4/TI-R,7580,24,418280,NA,6860,30,NA,,,0,"M [TOLUCA, EDO DE MEX]",MEXICO,SW,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM25988-8Y-3Y-2Y-1M-1Y-100B-0Y,FKN/3/2*FCR//KAD/GB54/4/BB/CHA,50800,15,897095,NA,6861,1,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES2,CM33203-K-9M-2Y-1M-1Y-2M-0Y,AU//KAL/BB/3/WOP,7414,71,414940,NA,6861,2,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES2,CM40454-11M-4Y-2M-3Y-0M,HD1220/3*KAL//NAC,7589,41,418347,NA,6861,3,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,SWM4127-1Y-1M-4Y-2M-1Y-0M,MRS/COC,264932,12,2151603,NA,6861,4,NA,,,0,,,SW,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,SWM4578-56M-3Y-3M-1Y-0M,NS900/ANA,8945,18,460960,NA,6861,5,NA,,,0,,,SW,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM33203-K-10M-7Y-3M-1Y-2M-0Y,AU//KAL/BB/3/WOP,7414,238,415173,NA,6861,6,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES2,CM42374-1Y-1M-2Y-0M,TZPP//ISRN46/CNO67/3/PTRB/4/NAC,7714,16,421340,NA,6861,7,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM38199-A-1Y-9M-1Y-0M,EMU/MRS//KAL/BB,7760,5,422005,NA,6861,8,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM33027-I-2M-1Y-1M-1Y-3M-0Y,KVZ/BUHO//KAL/BB,7691,33,5131,NA,6861,9,NA,VEERY #6,VEE#6,0,,MEXICO,CM,BW,Y,1983,Y [YAQUI],MEXICO,MEXICO,1983,TRUE
ES2,SWM4589-7Y-18M-1Y-0M,ND/WW//LEE/FN/3/N/4/TI-R,7580,7,418271,NA,6861,10,NA,,,0,"M [TOLUCA, EDO DE MEX]",MEXICO,SW,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM33682-L-1Y-9Y-1M-1Y-100B-0Y,CEB148/KA/7/HK/MIDA/4/4777/3/REI//KT48/Y48/5/YR/6/TUC,7877,20,424702,NA,6861,11,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES2,CM38212-I-7Y-2M-1Y-3M-1Y-0M,HORK/YMH//KAL/BB,7819,40,423200,NA,6861,12,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM37987-I-1Y-2M-2Y-0M,ORE F1 158/FUNDULEA//MFN/2*TIBA63/3/COC,7836,11,423409,NA,6861,13,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM21335-C-9Y-3M-1Y-1Y-1Y-0B-0BRA,TZPP*2/AN64//INIA66/3/CNO67/JAR//KVZ,7136,34,346013,NA,6861,14,NA,OCEPAR 7-BATUIRA,OC7,0,,MEXICO,CM,BW,Y,0,BRA [BRAZIL],BRAZIL,BRAZIL,1984,TRUE
ES2,CM33027-F-12M-1Y-1M-1Y-1M-0Y,KVZ/BUHO//KAL/BB,7691,43,12867,NA,6861,15,NA,VEERY #8,VEE#8,0,,MEXICO,CM,BW,Y,1983,Y [YAQUI],MEXICO,MEXICO,1983,TRUE
ES2,CM40457-5M-3Y-1M-3Y-0M,FCR/3/MCM/KT//Y50/4/ZA75/5/BJY,7479,9,39359,NA,6861,16,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM30326-2M-7Y-3M-1Y-2B-0Y,GLL/AUSII61.157//CNO67/NO/3/PVN,264931,6,2151597,NA,6861,17,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES2,CM8399-D-4M-3Y-1M-1Y-1M-0Y-0MEX,VCM//CNO67/7C/3/KAL/BB,7624,7,2465,NA,6861,18,NA,PAVON F 76,PVN,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1976,TRUE
ES2,CM42374-1Y-2M-3Y-0M,TZPP//ISRN46/CNO67/3/PTRB/4/NAC,7714,20,421337,NA,6861,19,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM31678-R-4Y-2M-500Y-506M-501Y-501M-502Y-0M,BUCKY/MAYA/4/BB//HD832/ON/3/CNO67/PJ62,7027,14,412450,NA,6861,20,NA,SNA 101,SNA101,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,CHILE,1986,TRUE
ES2,CM33203-K-9M-19Y-3M-4Y-1M-0Y,AU//KAL/BB/3/WOP,7414,66,415066,NA,6861,21,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES2,CM37130-15Y-1M-3Y-0M,TRM//KAL/BB,7577,4,13728,NA,6861,22,NA,SONOITA F 81,SNI,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,MEXICO,1981,TRUE
ES2,CM5287-J-1Y-2M-2Y-3M-0Y-0MEX,TZPP/PL//7C,7401,9,3881,NA,6861,23,NA,NACOZARI F 76,NAC,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1976,TRUE
ES2,CM9799-126M-1M-5Y-0M,D21563/AA//FGO,56343,13,4570,NA,6861,24,NA,YAVAROS 79,YAV79,0,,MEXICO,CM,DW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,MEXICO,1979,TRUE
ES2,CM39992-8M-3Y-1M-0Y,JUP/BJY,7737,11,421442,NA,6861,25,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES2,CM31678-R-4Y-2M-15Y-0M,BUCKY/MAYA/4/BB//HD832/ON/3/CNO67/PJ62,7027,16,412444,NA,6861,26,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM34574-F-2M-1Y-1M-2Y-1M-1Y-0M,BB/GLL//Y50E/3*KAL/3/LFN//HD832/BB,7161,7,413317,NA,6861,27,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM40457-5M-3Y-1M-1Y-0M,FCR/3/MCM/KT//Y50/4/ZA75/5/BJY,7479,12,305029,NA,6861,28,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES2,CM34630-D-1M-9Y-6M-2Y-1M-0Y,GLL/CUC//KVZ/SX,7668,37,419380,NA,6861,29,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES2,,LOCAL CHECK,61665,1,304660,NA,6861,30,NA,LOCAL CHECK,LOCCK,0,,MEXICO,,BW,Y,0,,,MEXICO,0,TRUE
ES3,SWM5784-17Y-1M-4Y-5M-1Y-0B,F12.71/COC,9068,2264,464211,NA,6862,1,NA,,,0,"M [TOLUCA, EDO DE MEX]",MEXICO,SW,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES3,CM31678-R-4Y-2M-500Y-503M-500Y-500M-501Y-0M,BUCKY/MAYA/4/BB//HD832/ON/3/CNO67/PJ62,7027,23,14431,NA,6862,2,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES3,CM33027-F,KVZ/BUHO//KAL/BB,7691,1,3889,NA,6862,3,NA,,,0,,MEXICO,CM,BW,N,1982,,,,0,TRUE
ES3,CM33027-F,KVZ/BUHO//KAL/BB,7691,1,3889,NA,6862,4,NA,,,0,,MEXICO,CM,BW,N,1982,,,,0,TRUE
ES3,CM33027-F-15M-500Y-0M-98B-0Y,KVZ/BUHO//KAL/BB,7691,166,92207,NA,6862,5,NA,VEE#5.8,,0,,MEXICO,CM,BW,Y,1983,Y [YAQUI],MEXICO,MEXICO,0,TRUE
ES3,CM33203-K-10M-7Y-3M-2Y-1M-0Y,AU//KAL/BB/3/WOP,7414,7,67929,NA,6862,6,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES3,CM31678-R-4Y-2M-21Y-0M-0MEX,BUCKY/MAYA/4/BB//HD832/ON/3/CNO67/PJ62,7027,5,4248,NA,6862,7,NA,CIANO T 79,CNO79,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1979,TRUE
ES3,CM33682-L-1Y-1Y-4M-4Y-100B-502Y-0M,CEB148/KA/7/HK/MIDA/4/4777/3/REI//KT48/Y48/5/YR/6/TUC,7877,29,424689,NA,6862,8,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES3,CM33682-L-1Y-1Y-4M-4Y-100B-503Y-0M,CEB148/KA/7/HK/MIDA/4/4777/3/REI//KT48/Y48/5/YR/6/TUC,7877,55,424673,NA,6862,9,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES3,CM33682-L-1Y-1Y-8M-1Y-100B-0Y,CEB148/KA/7/HK/MIDA/4/4777/3/REI//KT48/Y48/5/YR/6/TUC,7877,24,424700,NA,6862,10,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES3,CM34742-E-2M-5Y-3M-500Y-100B-504Y-0M,BJY/GJO/4/MAI/3/BB//TOB/CNO67,7684,15,420071,NA,6862,11,NA,TRUSH I2,TSH2,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,MEXICO,0,TRUE
ES3,CM5287-J-1Y-2M-2Y-3M-0Y-0MEX,TZPP/PL//7C,7401,9,3881,NA,6862,12,NA,NACOZARI F 76,NAC,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1976,TRUE
ES3,CM37130-15Y-1M-3Y-0M,TRM//KAL/BB,7577,4,13728,NA,6862,13,NA,SONOITA F 81,SNI,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,MEXICO,1981,TRUE
ES3,CM40392-17M-1Y-1M-0Y,SAP/MON,8918,16,460689,NA,6862,14,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES3,CM8399-D-4M-3Y-1M-1Y-1M-0Y-0MEX,VCM//CNO67/7C/3/KAL/BB,7624,7,2465,NA,6862,15,NA,PAVON F 76,PVN,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1976,TRUE
ES3,CM40454-1M-4Y-2M-3Y-0M,HD1220/3*KAL//NAC,7589,34,418354,NA,6862,16,NA,,,0,,MEXICO,CM,BW,N,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,FALSE
ES3,CM42374-1Y-1M-2Y-0M,TZPP//ISRN46/CNO67/3/PTRB/4/NAC,7714,16,421340,NA,6862,17,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES3,SWM4610-2Y-20M-1Y-0M-0MEX,CAR422/ANA,7842,4,13302,NA,6862,18,NA,TONICHI S 81,TONI,0,,,SW,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1981,TRUE
ES3,CM43339-C-1Y-1M-2Y-1M-1Y-0B,CNO67/MFD//MON,124429,6,1586793,NA,6862,19,NA,,,0,,MEXICO,CM,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES3,CM43598-II-8Y-1M-3Y-1M-3Y-0B,JUP/EMU//GJO,7776,11,41542,NA,6862,20,NA,,,0,,MEXICO,CM,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES3,CM30136-3Y-1Y-0M-0MEX,PL/3/INIA66/CNO67//CAL/4/BJY,7676,13,13767,NA,6862,21,NA,TESIA F 79,TSI,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1979,TRUE
ES3,CM43903-H-4Y-1M-1Y-3M-3Y-0B,KVZ/TRM//PTM/ANA,7799,11,16262,NA,6862,22,NA,,,0,,MEXICO,CM,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES3,SWM4275-41M-1Y-4M-1Y-0M,R37/GHL121//KAL/BB,254741,5,2099196,NA,6862,23,NA,,,0,,,SW,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES3,CM30697-2M-8Y-7M-1Y-1B-0Y,SIS/PVN,7673,46,419528,NA,6862,24,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES3,CM30697-2M-14Y-0M-97B-0Y,SIS/PVN,7673,65,419525,NA,6862,25,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES3,CM33435-P-1M-6Y-1M-1Y-1M-0Y,CNO67/NO/3/C273//NP875/EXOTIC 853.5.8/4/7C/5/HORK,7885,42,4559213,NA,6862,26,NA,,,0,,MEXICO,CM,BW,N,0,Y [YAQUI],MEXICO,,0,FALSE
ES3,CM35195-1M-3Y-1M-1Y-1B-0Y,SPRW/GJO,258629,6,2117143,NA,6862,27,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES3,CM41195-A-13M-2Y-3M-1Y-1M-0Y-0MEX,HIM/COC//NAC,7857,8,13569,NA,6862,28,NA,CUCURPE S 86,CUPE,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1986,TRUE
ES3,CM42402-30Y-1M-1Y-3M-2Y-0B,MN72131/PVN,204719,10,1987795,NA,6862,29,NA,,,0,,MEXICO,CM,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES3,,LOCAL CHECK,61665,1,304660,NA,6862,30,NA,LOCAL CHECK,LOCCK,0,,MEXICO,,BW,Y,0,,,MEXICO,0,TRUE
ES4,SWM4275-41M-1Y-4M-1Y-0M,R37/GHL121//KAL/BB,254741,5,2099196,NA,6863,1,NA,,,0,,,SW,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES4,SWM5784-17Y-1M-4Y-5M-1Y-0B,F12.71/COC,9068,2264,464211,NA,6863,2,NA,,,0,"M [TOLUCA, EDO DE MEX]",MEXICO,SW,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES4,CM30697-2M-14Y-0M-97B-0Y,SIS/PVN,7673,65,419525,NA,6863,3,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES4,CM33027-F-12M-1Y-1M-1Y-1M-0Y,KVZ/BUHO//KAL/BB,7691,43,12867,NA,6863,4,NA,VEERY #8,VEE#8,0,,MEXICO,CM,BW,Y,1983,Y [YAQUI],MEXICO,MEXICO,1983,TRUE
ES4,CM33027-F-12M-1Y-6M-0Y,KVZ/BUHO//KAL/BB,7691,18,13119,NA,6863,5,NA,GENARO T 81,GEN,0,,MEXICO,CM,BW,Y,1981,Y [YAQUI],MEXICO,MEXICO,1981,TRUE
ES4,CM33027-F-12M-1Y-12M-1Y-2M-0Y,KVZ/BUHO//KAL/BB,7691,47,13469,NA,6863,6,NA,VEERY #9,VEE#9,0,,MEXICO,CM,BW,Y,1983,Y [YAQUI],MEXICO,MEXICO,1983,TRUE
ES4,CM33027-F-15M-500Y-0M-76B-0Y,KVZ/BUHO//KAL/BB,7691,85,20424,NA,6863,7,NA,VEERY#5.4,,0,,MEXICO,CM,BW,Y,1984,Y [YAQUI],MEXICO,MEXICO,0,TRUE
ES4,CM33027-F-8M-1Y-8M-1Y-2M-0Y-0M-0MEX,KVZ/BUHO//KAL/BB,7691,65,13421,NA,6863,8,NA,GLENNSON M 81,GLEN,0,,MEXICO,CM,BW,Y,1981,MEX [MEXICO],MEXICO,MEXICO,1981,TRUE
ES4,CM33027-F-15M-500Y-0M-98B-0Y,KVZ/BUHO//KAL/BB,7691,166,92207,NA,6863,9,NA,VEE#5.8,,0,,MEXICO,CM,BW,Y,1983,Y [YAQUI],MEXICO,MEXICO,0,TRUE
ES4,CM33203-K-9M-2Y-1M-1Y-2M-0Y,AU//KAL/BB/3/WOP,7414,71,414940,NA,6863,10,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES4,CM33203-K-10M-7Y-3M-2Y-1M-0Y,AU//KAL/BB/3/WOP,7414,7,67929,NA,6863,11,NA,,,0,,MEXICO,CM,BW,Y,0,Y [YAQUI],MEXICO,,0,TRUE
ES4,CM33027-F-12M-1Y-4M-2Y-2M-0Y-0MEX,KVZ/BUHO//KAL/BB,7691,16,13098,NA,6863,12,NA,URES T 81,URES,0,,MEXICO,CM,BW,Y,1981,MEX [MEXICO],MEXICO,MEXICO,1981,TRUE
ES4,CM33682-L-1Y-1Y-4M-4Y-100B-502Y-0M,CEB148/KA/7/HK/MIDA/4/4777/3/REI//KT48/Y48/5/YR/6/TUC,7877,29,424689,NA,6863,13,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES4,CM40038-6M-4Y-2M-1Y-2M-1Y-0B-0MEX,BJY/JUP,7741,7,13396,NA,6863,14,NA,OPATA M 85,OPATA,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1985,TRUE
ES4,CM9799-126M-1M-5Y-0M,D21563/AA//FGO,56343,13,4570,NA,6863,15,NA,YAVAROS 79,YAV79,0,,MEXICO,CM,DW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,MEXICO,1979,TRUE
ES4,CM40454-11M-4Y-1M-1Y-4M-1Y-0B,HD1220/3*KAL//NAC,7589,7,345434,NA,6863,16,NA,,,0,,MEXICO,CM,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES4,CM40457-5M-3Y-1M-2Y-0M,FCR/3/MCM/KT//Y50/4/ZA75/5/BJY,7479,5,416396,NA,6863,17,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES4,II8156-1M-2R-4M-0Y,PJ62/GB55,6831,33,775,NA,6863,18,NA,SIETE CERROS T66,7C,0,,MEXICO,II,BW,Y,0,Y [YAQUI],MEXICO,MEXICO,1966,TRUE
ES4,CM40457-5M-3Y-1M-3Y-0M,FCR/3/MCM/KT//Y50/4/ZA75/5/BJY,7479,9,39359,NA,6863,19,NA,,,0,,MEXICO,CM,BW,Y,0,"M [TOLUCA, EDO DE MEX]",MEXICO,,0,TRUE
ES4,CM40610-25Y-4M-1Y-1M-1Y-0B,DGA/BJY,7688,24,420158,NA,6863,20,NA,,,0,,MEXICO,CM,BW,Y,0,"B [EL BATAN, EDO DE MEX]",MEXICO,,0,TRUE
ES4,CM31678-R-4Y-2M-21Y-0M-0MEX,BUCKY/MAYA/4/BB//HD832/ON/3/CNO67/PJ62,7027,5,4248,NA,6863,21,NA,CIANO T 79,CNO79,0,,MEXICO,CM,BW,Y,0,MEX [MEXICO],MEXICO,MEXICO,1979,TRUE
